"emp_id","satisfaction_level","last_evaluation"
"11074","45.0","54.0"
"11075","86.0","83.0"
"11076","74.0","89.0"
"11077","9.0","79.0"
"11078","80.0","95.0"
"11079","46.0","53.0"
"11080","86.0","95.0"
"11081","86.0","95.0"
"11082","90.0","91.0"
"11083","87.0","88.0"
"11084","83.0","94.0"
"11085","77.0","83.0"
"11086","77.0","100.0"
"11087","90.0","86.0"
"11088","73.0","92.0"
"11089","91.0","90.0"
"11090","36.0","53.0"
"11091","38.0","54.0"
"11092","44.0","46.0"
"11093","73.0","100.0"
"11094","89.0","91.0"
"11095","11.0","77.0"
"11096","10.0","77.0"
"11097","37.0","46.0"
"11098","38.0","48.0"
"11099","42.0","48.0"
"11100","44.0","46.0"
"11101","11.0","83.0"
"11102","9.0","97.0"
"11103","43.0","47.0"
"11104","38.0","52.0"
"11105","11.0","89.0"
"11106","37.0","49.0"
"11107","44.0","57.0"
"11108","72.0","82.0"
"11109","10.0","91.0"
"11110","73.0","86.0"
"11111","9.0","82.0"
"11112","44.0","46.0"
"11113","9.0","82.0"
"11114","10.0","87.0"
"11115","11.0","86.0"
"11116","42.0","46.0"
"11117","9.0","85.0"
"11118","72.0","88.0"
"11119","75.0","97.0"
"11120","44.0","50.0"
"11121","11.0","91.0"
"11122","38.0","47.0"
"11123","39.0","57.0"
"11124","10.0","90.0"
"11125","43.0","52.0"
"11126","39.0","57.0"
"11127","88.0","87.0"
"11128","10.0","85.0"
"11129","10.0","89.0"
"11130","11.0","93.0"
"11131","37.0","47.0"
"11132","37.0","48.0"
"11133","77.0","87.0"
"11134","91.0","94.0"
"11135","46.0","51.0"
"11136","11.0","87.0"
"11137","86.0","91.0"
"11138","87.0","88.0"
"11139","9.0","92.0"
"11140","42.0","46.0"
"11141","82.0","83.0"
"11142","46.0","48.0"
"11143","88.0","100.0"
"11144","10.0","91.0"
"11145","43.0","45.0"
"11146","37.0","49.0"
"11147","80.0","95.0"
"11148","83.0","95.0"
"11149","39.0","57.0"
"11150","77.0","92.0"
"11151","43.0","46.0"
"11152","79.0","96.0"
"11153","39.0","55.0"
"11154","10.0","88.0"
"11155","39.0","53.0"
"11156","11.0","89.0"
"11157","40.0","51.0"
"11158","42.0","52.0"
"11159","57.0","85.0"
"11160","11.0","95.0"
"11161","36.0","73.0"
"11162","11.0","94.0"
"11163","35.0","80.0"
"11164","78.0","99.0"
"11165","11.0","93.0"
"11166","10.0","96.0"
"11167","42.0","54.0"
"11168","43.0","50.0"
"11169","79.0","84.0"
"11170","45.0","45.0"
"11171","9.0","91.0"
"11172","11.0","91.0"
"11173","45.0","49.0"
"11174","11.0","91.0"
"11175","9.0","80.0"
"11176","78.0","71.0"
"11177","38.0","50.0"
"11178","82.0","82.0"
"11179","85.0","89.0"
"11180","45.0","46.0"
"11181","77.0","89.0"
"11182","39.0","50.0"
"11183","91.0","90.0"
"11184","11.0","77.0"
"11185","46.0","45.0"
"11186","43.0","49.0"
"11187","11.0","96.0"
"11188","10.0","93.0"
"11189","9.0","80.0"
"11190","36.0","51.0"
"11191","11.0","89.0"
"11192","9.0","77.0"
"11193","44.0","51.0"
"11194","73.0","97.0"
"11195","21.0","58.0"
"11196","80.0","85.0"
"11197","37.0","55.0"
"11198","79.0","96.0"
"11199","9.0","80.0"
"11200","75.0","74.0"
"11201","83.0","100.0"
"11202","10.0","77.0"
"11203","44.0","55.0"
"11204","42.0","97.0"
"11205","43.0","56.0"
"11206","9.0","84.0"
"11207","44.0","53.0"
"11208","81.0","98.0"
"11209","10.0","79.0"
"11210","10.0","93.0"
"11211","11.0","83.0"
"11212","9.0","77.0"
"11213","75.0","83.0"
"11214","38.0","55.0"
"11215","9.0","87.0"
"11216","74.0","97.0"
"11217","44.0","56.0"
"11218","76.0","95.0"
"11219","42.0","56.0"
"11220","75.0","100.0"
"11221","36.0","52.0"
"11222","75.0","93.0"
"11223","40.0","46.0"
"11224","75.0","89.0"
"11225","9.0","84.0"
"11226","39.0","46.0"
"11227","40.0","48.0"
"11228","39.0","54.0"
"11229","10.0","85.0"
"11230","42.0","55.0"
"11231","37.0","52.0"
"11232","11.0","98.0"
"11233","9.0","88.0"
"11234","41.0","54.0"
"11235","42.0","49.0"
"11236","40.0","49.0"
"11237","36.0","47.0"
"11238","74.0","90.0"
"11239","66.0","100.0"
"11240","38.0","47.0"
"11241","43.0","51.0"
"11242","43.0","53.0"
"11243","10.0","85.0"
"11244","82.0","85.0"
"11245","10.0","77.0"
"11246","10.0","93.0"
"11247","43.0","49.0"
"11248","9.0","94.0"
"11249","41.0","54.0"
"11250","10.0","82.0"
"11251","88.0","92.0"
"11252","43.0","57.0"
"11253","42.0","50.0"
"11254","85.0","100.0"
"11255","38.0","49.0"
"11256","39.0","47.0"
"11257","41.0","48.0"
"11258","88.0","92.0"
"11259","78.0","96.0"
"11260","45.0","48.0"
"11261","9.0","95.0"
"11262","44.0","56.0"
"11263","11.0","84.0"
"11264","36.0","51.0"
"11265","86.0","98.0"
"11266","10.0","92.0"
"11267","45.0","53.0"
"11268","42.0","53.0"
"11269","36.0","55.0"
"11270","45.0","55.0"
"11271","38.0","57.0"
"11272","11.0","97.0"
"11273","45.0","46.0"
"11274","87.0","95.0"
"11275","45.0","53.0"
"11276","10.0","83.0"
"11277","44.0","54.0"
"11278","78.0","100.0"
"11279","38.0","56.0"
"11280","85.0","84.0"
"11281","36.0","48.0"
"11282","75.0","88.0"
"11283","81.0","81.0"
"11284","40.0","55.0"
"11285","83.0","83.0"
"11286","41.0","52.0"
"11287","42.0","57.0"
"11288","9.0","83.0"
"11289","87.0","81.0"
"11290","43.0","56.0"
"11291","39.0","51.0"
"11292","10.0","90.0"
"11293","41.0","52.0"
"11294","72.0","100.0"
"11295","44.0","55.0"
"11296","38.0","50.0"
"11297","46.0","52.0"
"11298","40.0","49.0"
"11299","45.0","45.0"
"11300","89.0","89.0"
"11301","10.0","97.0"
"11302","46.0","48.0"
"11303","9.0","78.0"
"11304","45.0","57.0"
"11305","89.0","98.0"
"11306","62.0","77.0"
"11307","11.0","93.0"
"11308","44.0","50.0"
"11309","9.0","94.0"
"11310","56.0","75.0"
"11311","77.0","89.0"
"11312","39.0","49.0"
"11313","10.0","92.0"
"11314","72.0","85.0"
"11315","40.0","52.0"
"11316","11.0","81.0"
"11317","88.0","100.0"
"11318","37.0","51.0"
"11319","11.0","96.0"
"11320","40.0","52.0"
"11321","10.0","86.0"
"11322","62.0","89.0"
"11323","78.0","86.0"
"11324","37.0","52.0"
"11325","76.0","82.0"
"11326","42.0","53.0"
"11327","10.0","77.0"
"11328","42.0","47.0"
"11329","10.0","96.0"
"11330","10.0","81.0"
"11331","42.0","47.0"
"11332","9.0","86.0"
"11333","10.0","80.0"
"11334","11.0","89.0"
"11335","44.0","53.0"
"11336","87.0","90.0"
"11337","44.0","46.0"
"11338","41.0","56.0"
"11339","51.0","79.0"
"11340","89.0","96.0"
"11341","10.0","96.0"
"11342","90.0","94.0"
"11343","36.0","55.0"
"11344","44.0","54.0"
"11345","39.0","57.0"
"11346","38.0","100.0"
"11347","73.0","95.0"
"11348","10.0","96.0"
"11349","89.0","83.0"
"11350","87.0","85.0"
"11351","84.0","89.0"
"11352","11.0","77.0"
"11353","74.0","100.0"
"11354","79.0","97.0"
"11355","10.0","92.0"
"11356","83.0","95.0"
"11357","10.0","79.0"
"11358","45.0","50.0"
"11359","29.0","48.0"
"11360","46.0","46.0"
"11361","11.0","83.0"
"11362","75.0","89.0"
"11363","40.0","50.0"
"11364","37.0","46.0"
"11365","41.0","52.0"
"11366","10.0","83.0"
"11367","39.0","52.0"
"11368","40.0","45.0"
"11369","41.0","52.0"
"11370","11.0","89.0"
"11371","74.0","99.0"
"11372","42.0","46.0"
"11373","88.0","88.0"
"11374","37.0","53.0"
"11375","78.0","81.0"
"11376","46.0","50.0"
"11377","74.0","100.0"
"11378","11.0","86.0"
"11379","80.0","87.0"
"11380","37.0","48.0"
"11381","87.0","92.0"
"11382","90.0","84.0"
"11383","10.0","88.0"
"11384","43.0","46.0"
"11385","11.0","91.0"
"11386","40.0","46.0"
"11387","9.0","93.0"
"11388","40.0","50.0"
"11389","14.0","70.0"
"11390","40.0","49.0"
"11391","11.0","79.0"
"11392","72.0","100.0"
"11393","39.0","57.0"
"11394","82.0","93.0"
"11395","41.0","52.0"
"11396","45.0","51.0"
"11397","20.0","70.0"
"11398","43.0","53.0"
"11399","39.0","55.0"
"11400","11.0","86.0"
"11401","45.0","47.0"
"11402","11.0","87.0"
"11403","84.0","86.0"
"11404","86.0","96.0"
"11405","79.0","93.0"
"11406","39.0","57.0"
"11407","15.0","62.0"
"11408","81.0","100.0"
"11409","39.0","53.0"
"11410","92.0","94.0"
"11411","90.0","98.0"
"11412","32.0","60.0"
"11413","46.0","46.0"
"11414","83.0","98.0"
"11415","39.0","47.0"
"11416","20.0","90.0"
"11417","11.0","85.0"
"11418","11.0","96.0"
"11419","10.0","95.0"
"11420","75.0","87.0"
"11421","44.0","57.0"
"11422","86.0","93.0"
"11423","10.0","82.0"
"11424","39.0","49.0"
"11425","45.0","48.0"
"11426","10.0","94.0"
"11427","36.0","55.0"
"11428","57.0","61.0"
"11429","9.0","87.0"
"11430","87.0","91.0"
"11431","43.0","52.0"
"11432","36.0","50.0"
"11433","91.0","99.0"
"11434","41.0","48.0"
"11435","37.0","52.0"
"11436","43.0","45.0"
"11437","43.0","57.0"
"11438","40.0","53.0"
"11439","10.0","89.0"
"11440","76.0","99.0"
"11441","82.0","93.0"
"11442","11.0","83.0"
"11443","43.0","52.0"
"11444","11.0","88.0"
"11445","41.0","48.0"
"11446","73.0","87.0"
"11447","37.0","57.0"
"11448","11.0","89.0"
"11449","46.0","52.0"
"11450","41.0","50.0"
"11451","78.0","78.0"
"11452","78.0","86.0"
"11453","72.0","86.0"
"11454","63.0","83.0"
"11455","55.0","100.0"
"11456","45.0","55.0"
"11457","39.0","51.0"
"11458","10.0","81.0"
"11459","40.0","50.0"
"11460","39.0","54.0"
"11461","78.0","45.0"
"11462","42.0","53.0"
"11463","39.0","54.0"
"11464","46.0","57.0"
"11465","10.0","92.0"
"11466","45.0","47.0"
"11467","10.0","83.0"
"11468","10.0","89.0"
"11469","78.0","86.0"
"11470","40.0","65.0"
"11471","45.0","51.0"
"11472","39.0","56.0"
"11473","43.0","48.0"
"11474","9.0","96.0"
"11475","79.0","86.0"
"11476","44.0","47.0"
"11477","79.0","95.0"
"11478","38.0","46.0"
"11479","36.0","56.0"
"11480","39.0","57.0"
"11481","9.0","93.0"
"11482","16.0","65.0"
"11483","9.0","77.0"
"11484","11.0","87.0"
"11485","44.0","56.0"
"11486","11.0","88.0"
"11487","11.0","97.0"
"11488","45.0","52.0"
"11489","10.0","96.0"
"11490","40.0","46.0"
"11491","38.0","55.0"
"11492","39.0","56.0"
"11493","38.0","55.0"
"11494","38.0","45.0"
"11495","17.0","75.0"
"11496","79.0","84.0"
"11497","10.0","85.0"
"11498","37.0","48.0"
"11499","42.0","49.0"
"11500","44.0","48.0"
"11501","11.0","83.0"
"11502","39.0","48.0"
"11503","10.0","83.0"
"11504","40.0","46.0"
"11505","86.0","91.0"
"11506","37.0","46.0"
"11507","40.0","51.0"
"11508","43.0","48.0"
"11509","88.0","88.0"
"11510","44.0","52.0"
"11511","87.0","100.0"
"11512","40.0","46.0"
"11513","45.0","52.0"
"11514","84.0","93.0"
"11515","10.0","68.0"
"11516","72.0","99.0"
"11517","40.0","50.0"
"11518","45.0","50.0"
"11519","89.0","98.0"
"11520","40.0","55.0"
"11521","38.0","53.0"
"11522","38.0","47.0"
"11523","10.0","82.0"
"11524","42.0","48.0"
"11525","74.0","86.0"
"11526","10.0","80.0"
"11527","82.0","90.0"
"11528","38.0","55.0"
"11529","41.0","56.0"
"11530","40.0","47.0"
"11531","83.0","98.0"
"11532","36.0","57.0"
"11533","75.0","98.0"
"11534","44.0","53.0"
"11535","10.0","94.0"
"11536","39.0","52.0"
"11537","9.0","84.0"
"11538","40.0","57.0"
"11539","41.0","54.0"
"11540","83.0","92.0"
"11541","42.0","47.0"
"11542","61.0","46.0"
"11543","44.0","52.0"
"11544","77.0","81.0"
"11545","81.0","95.0"
"11546","10.0","78.0"
"11547","73.0","84.0"
"11548","9.0","83.0"
"11549","90.0","99.0"
"11550","88.0","100.0"
"11551","9.0","87.0"
"11552","40.0","56.0"
"11553","17.0","55.0"
"11554","82.0","82.0"
"11555","90.0","83.0"
"11556","83.0","92.0"
"11557","44.0","50.0"
"11558","50.0","85.0"
"11559","14.0","61.0"
"11560","77.0","82.0"
"11561","9.0","83.0"
"11562","11.0","88.0"
"11563","44.0","57.0"
"11564","43.0","52.0"
"11565","12.0","80.0"
"11566","10.0","86.0"
"11567","10.0","96.0"
"11568","40.0","48.0"
"11569","41.0","47.0"
"11570","37.0","48.0"
"11571","40.0","48.0"
"11572","74.0","96.0"
"11573","39.0","48.0"
"11574","11.0","90.0"
"11575","36.0","51.0"
"11576","80.0","83.0"
"11577","60.0","85.0"
"11578","36.0","54.0"
"11579","10.0","96.0"
"11580","65.0","86.0"
"11581","49.0","73.0"
"11582","73.0","96.0"
"11583","11.0","80.0"
"11584","73.0","91.0"
"11585","43.0","46.0"
"11586","73.0","93.0"
"11587","76.0","85.0"
"11588","9.0","96.0"
"11589","90.0","81.0"
"11590","10.0","81.0"
"11591","43.0","48.0"
"11592","41.0","55.0"
"11593","41.0","57.0"
"11594","10.0","87.0"
"11595","40.0","46.0"
"11596","40.0","53.0"
"11597","36.0","48.0"
"11598","83.0","95.0"
"11599","83.0","94.0"
"11600","41.0","51.0"
"11601","11.0","93.0"
"11602","68.0","62.0"
"11603","43.0","53.0"
"11604","44.0","51.0"
"11605","87.0","94.0"
"11606","43.0","54.0"
"11607","89.0","48.0"
"11608","83.0","88.0"
"11609","11.0","87.0"
"11610","85.0","100.0"
"11611","89.0","97.0"
"11612","9.0","92.0"
"11613","43.0","55.0"
"11614","42.0","46.0"
"11615","43.0","54.0"
"11616","10.0","93.0"
"11617","37.0","46.0"
"11618","76.0","98.0"
"11619","88.0","89.0"
"11620","39.0","48.0"
"11621","45.0","54.0"
"11622","91.0","95.0"
"11623","86.0","85.0"
"11624","39.0","53.0"
"11625","89.0","100.0"
"11626","11.0","86.0"
"11627","10.0","87.0"
"11628","38.0","57.0"
"11629","40.0","54.0"
"11630","86.0","97.0"
"11631","10.0","86.0"
"11632","10.0","85.0"
"11633","42.0","50.0"
"11634","36.0","46.0"
"11635","39.0","48.0"
"11636","43.0","47.0"
"11637","36.0","49.0"
"11638","9.0","91.0"
"11639","42.0","55.0"
"11640","42.0","46.0"
"11641","91.0","89.0"
"11642","41.0","56.0"
"11643","11.0","78.0"
"11644","9.0","83.0"
"11645","83.0","100.0"
"11646","11.0","78.0"
"11647","10.0","93.0"
"11648","42.0","55.0"
"11649","10.0","97.0"
"11650","38.0","51.0"
"11651","77.0","98.0"
"11652","11.0","85.0"
"11653","87.0","97.0"
"11654","10.0","88.0"
"11655","10.0","89.0"
"11656","9.0","90.0"
"11657","84.0","85.0"
"11658","11.0","86.0"
"11659","81.0","97.0"
"11660","77.0","85.0"
"11661","42.0","47.0"
"11662","36.0","56.0"
"11663","81.0","83.0"
"11664","37.0","46.0"
"11665","10.0","96.0"
"11666","14.0","55.0"
"11667","41.0","51.0"
"11668","44.0","55.0"
"11669","82.0","94.0"
"11670","67.0","54.0"
"11671","44.0","57.0"
"11672","42.0","54.0"
"11673","84.0","83.0"
"11674","86.0","100.0"
"11675","56.0","86.0"
"11676","9.0","93.0"
"11677","10.0","81.0"
"11678","39.0","54.0"
"11679","75.0","89.0"
"11680","43.0","55.0"
"11681","9.0","96.0"
"11682","83.0","94.0"
"11683","59.0","100.0"
"11684","44.0","54.0"
"11685","38.0","49.0"
"11686","76.0","98.0"
"11687","22.0","86.0"
"11688","40.0","46.0"
"11689","41.0","48.0"
"11690","38.0","51.0"
"11691","45.0","68.0"
"11692","39.0","56.0"
"11693","45.0","47.0"
"11694","42.0","53.0"
"11695","10.0","87.0"
"11696","78.0","96.0"
"11697","39.0","56.0"
"11698","10.0","87.0"
"11699","10.0","80.0"
"11700","43.0","46.0"
"11701","38.0","45.0"
"11702","9.0","77.0"
"11703","39.0","53.0"
"11704","73.0","99.0"
"11705","38.0","49.0"
"11706","10.0","91.0"
"11707","41.0","54.0"
"11708","43.0","51.0"
"11709","79.0","96.0"
"11710","10.0","81.0"
"11711","11.0","97.0"
"11712","42.0","50.0"
"11713","36.0","51.0"
"11714","63.0","93.0"
"11715","41.0","56.0"
"11716","36.0","46.0"
"11717","10.0","90.0"
"11718","11.0","96.0"
"11719","44.0","54.0"
"11720","77.0","96.0"
"11721","91.0","100.0"
"11722","26.0","46.0"
"11723","81.0","93.0"
"11724","11.0","87.0"
"11725","92.0","89.0"
"11726","10.0","86.0"
"11727","45.0","51.0"
"11728","11.0","94.0"
"11729","23.0","70.0"
"11730","86.0","95.0"
"11731","44.0","55.0"
"11732","41.0","56.0"
"11733","84.0","97.0"
"11734","42.0","52.0"
"11735","11.0","88.0"
"11736","38.0","46.0"
"11737","11.0","96.0"
"11738","10.0","83.0"
"11739","86.0","88.0"
"11740","91.0","100.0"
"11741","37.0","53.0"
"11742","46.0","50.0"
"11743","10.0","89.0"
"11744","37.0","46.0"
"11745","40.0","48.0"
"11746","9.0","78.0"
"11747","11.0","89.0"
"11748","39.0","48.0"
"11749","89.0","96.0"
"11750","9.0","91.0"
"11751","88.0","97.0"
"11752","11.0","90.0"
"11753","10.0","95.0"
"11754","91.0","100.0"
"11755","44.0","52.0"
"11756","63.0","76.0"
"11757","10.0","87.0"
"11758","36.0","51.0"
"11759","45.0","51.0"
"11760","73.0","100.0"
"11761","37.0","55.0"
"11762","9.0","85.0"
"11763","41.0","71.0"
"11764","72.0","100.0"
"11765","36.0","54.0"
"11766","90.0","100.0"
"11767","44.0","56.0"
"11768","78.0","95.0"
"11769","37.0","52.0"
"11770","40.0","47.0"
"11771","84.0","100.0"
"11772","9.0","86.0"
"11773","83.0","93.0"
"11774","11.0","87.0"
"11775","37.0","50.0"
"11776","9.0","93.0"
"11777","43.0","47.0"
"11778","39.0","56.0"
"11779","85.0","90.0"
"11780","38.0","52.0"
"11781","76.0","84.0"
"11782","44.0","51.0"
"11783","73.0","100.0"
"11784","43.0","53.0"
"11785","43.0","51.0"
"11786","9.0","96.0"
"11787","43.0","53.0"
"11788","45.0","57.0"
"11789","42.0","48.0"
"11790","41.0","46.0"
"11791","44.0","55.0"
"11792","9.0","92.0"
"11793","41.0","51.0"
"11794","43.0","51.0"
"11795","38.0","51.0"
"11796","85.0","96.0"
"11797","88.0","91.0"
"11798","44.0","46.0"
"11799","11.0","92.0"
"11800","38.0","50.0"
"11801","9.0","78.0"
"11802","11.0","79.0"
"11803","11.0","88.0"
"11804","44.0","48.0"
"11805","38.0","51.0"
"11806","10.0","87.0"
"11807","45.0","57.0"
"11808","11.0","94.0"
"11809","36.0","48.0"
"11810","72.0","95.0"
"11811","43.0","48.0"
"11812","45.0","50.0"
"11813","40.0","53.0"
"11814","10.0","81.0"
"11815","83.0","93.0"
"11816","11.0","80.0"
"11817","43.0","50.0"
"11818","38.0","50.0"
"11819","83.0","100.0"
"11820","11.0","82.0"
"11821","43.0","52.0"
"11822","11.0","88.0"
"11823","43.0","46.0"
"11824","10.0","89.0"
"11825","44.0","51.0"
"11826","82.0","91.0"
"11827","10.0","86.0"
"11828","10.0","95.0"
"11829","30.0","89.0"
"11830","10.0","93.0"
"11831","39.0","50.0"
"11832","14.0","47.0"
"11833","82.0","92.0"
"11834","10.0","85.0"
"11835","9.0","90.0"
"11836","54.0","83.0"
"11837","61.0","58.0"
"11838","10.0","79.0"
"11839","10.0","90.0"
"11840","36.0","49.0"
"11841","10.0","97.0"
"11842","84.0","100.0"
"11843","38.0","51.0"
"11844","41.0","49.0"
"11845","37.0","51.0"
"11846","43.0","56.0"
"11847","46.0","53.0"
"11848","9.0","84.0"
"11849","78.0","86.0"
"11850","45.0","53.0"
"11851","42.0","47.0"
"11852","46.0","53.0"
"11853","39.0","49.0"
"11854","36.0","51.0"
"11855","43.0","53.0"
"11856","85.0","87.0"
"11857","11.0","92.0"
"11858","11.0","90.0"
"11859","38.0","47.0"
"11860","43.0","57.0"
"11861","75.0","100.0"
"11862","11.0","92.0"
"11863","10.0","90.0"
"11864","10.0","81.0"
"11865","37.0","50.0"
"11866","11.0","93.0"
"11867","45.0","46.0"
"11868","44.0","48.0"
"11869","44.0","56.0"
"11870","11.0","77.0"
"11871","79.0","93.0"
"11872","80.0","90.0"
"11873","10.0","87.0"
"11874","9.0","93.0"
"11875","70.0","84.0"
"11876","72.0","84.0"
"11877","11.0","80.0"
"11878","39.0","51.0"
"11879","40.0","49.0"
"11880","43.0","54.0"
"11881","76.0","87.0"
"11882","40.0","48.0"
"11883","9.0","89.0"
"11884","37.0","54.0"
"11885","87.0","91.0"
"11886","10.0","86.0"
"11887","11.0","86.0"
"11888","43.0","50.0"
"11889","10.0","81.0"
"11890","11.0","95.0"
"11891","85.0","87.0"
"11892","37.0","49.0"
"11893","44.0","52.0"
"11894","10.0","83.0"
"11895","11.0","89.0"
"11896","87.0","88.0"
"11897","39.0","49.0"
"11898","10.0","94.0"
"11899","44.0","53.0"
"11900","40.0","49.0"
"11901","76.0","98.0"
"11902","46.0","55.0"
"11903","90.0","92.0"
"11904","85.0","87.0"
"11905","10.0","78.0"
"11906","43.0","49.0"
"11907","20.0","50.0"
"11908","81.0","92.0"
"11909","83.0","85.0"
"11910","14.0","75.0"
"11911","10.0","84.0"
"11912","91.0","98.0"
"11913","37.0","57.0"
"11914","42.0","57.0"
"11915","39.0","68.0"
"11916","39.0","54.0"
"11917","44.0","52.0"
"11918","37.0","45.0"
"11919","39.0","53.0"
"11920","72.0","94.0"
"11921","37.0","49.0"
"11922","82.0","94.0"
"11923","42.0","52.0"
"11924","59.0","100.0"
"11925","82.0","86.0"
"11926","73.0","97.0"
"11927","78.0","66.0"
"11928","9.0","95.0"
"11929","10.0","97.0"
"11930","45.0","46.0"
"11931","83.0","81.0"
"11932","43.0","51.0"
"11933","40.0","47.0"
"11934","43.0","46.0"
"11935","78.0","93.0"
"11936","39.0","45.0"
"11937","11.0","97.0"
"11938","36.0","52.0"
"11939","36.0","54.0"
"11940","10.0","79.0"
"11941","40.0","47.0"
"11942","81.0","85.0"
"11943","40.0","47.0"
"11944","9.0","93.0"
"11945","76.0","89.0"
"11946","73.0","93.0"
"11947","38.0","49.0"
"11948","72.0","84.0"
"11949","40.0","56.0"
"11950","91.0","99.0"
"11951","85.0","85.0"
"11952","90.0","70.0"
"11953","46.0","55.0"
"11954","43.0","57.0"
"11955","89.0","88.0"
"11956","9.0","81.0"
"11957","40.0","48.0"
"11958","76.0","83.0"
"11959","40.0","57.0"
"11960","37.0","48.0"
"11961","37.0","53.0"
"11962","11.0","96.0"
"11963","37.0","52.0"
"11964","9.0","89.0"
"11965","88.0","86.0"
"11966","84.0","94.0"
"11967","10.0","98.0"
"11968","41.0","47.0"
"11969","84.0","91.0"
"11970","41.0","55.0"
"11971","53.0","76.0"
"11972","42.0","47.0"
"11973","36.0","50.0"
"11974","38.0","52.0"
"11975","36.0","48.0"
"11976","46.0","54.0"
"11977","37.0","47.0"
"11978","42.0","49.0"
"11979","44.0","56.0"
"11980","92.0","82.0"
"11981","10.0","79.0"
"11982","76.0","100.0"
"11983","11.0","79.0"
"11984","43.0","48.0"
"11985","40.0","49.0"
"11986","11.0","84.0"
"11987","84.0","82.0"
"11988","84.0","84.0"
"11989","51.0","60.0"
"11990","66.0","91.0"
"11991","42.0","56.0"
"11992","38.0","49.0"
"11993","15.0","63.0"
"11994","38.0","53.0"
"11995","43.0","54.0"
"11996","37.0","57.0"
"11997","11.0","92.0"
"11998","41.0","53.0"
"11999","84.0","96.0"
"12000","40.0","51.0"
"12001","58.0","74.0"
"12002","82.0","67.0"
"12003","45.0","69.0"
"12004","78.0","82.0"
"12005","49.0","60.0"
"12006","36.0","95.0"
"12007","54.0","37.0"
"12008","99.0","91.0"
"12009","50.0","75.0"
"12010","74.0","64.0"
"12011","56.0","58.0"
"12012","34.0","39.0"
"12013","48.0","94.0"
"12014","73.0","62.0"
"12015","59.0","87.0"
"12016","81.0","57.0"
"12017","90.0","66.0"
"12018","41.0","84.0"
"12019","89.0","92.0"
"12020","48.0","84.0"
"12021","79.0","97.0"
"12022","98.0","66.0"
"12023","75.0","70.0"
"12024","100.0","41.0"
"12025","24.0","82.0"
"12026","84.0","43.0"
"12027","56.0","86.0"
"12028","92.0","93.0"
"12029","61.0","98.0"
"12030","84.0","77.0"
"12031","85.0","59.0"
"12032","67.0","57.0"
"12033","54.0","94.0"
"12034","75.0","56.0"
"12035","82.0","79.0"
"12036","76.0","60.0"
"12037","19.0","53.0"
"12038","61.0","41.0"
"12039","51.0","80.0"
"12040","52.0","88.0"
"12041","74.0","58.0"
"12042","98.0","91.0"
"12043","71.0","92.0"
"12044","33.0","88.0"
